,returns,standard_deviation,sharpe_ratio,TATASTEEL.NS,ZEEL.NS,YESBANK.NS,WIPRO.NS,PNB.NS,ULTRACEMCO.NS,TECHM.NS,TCS.NS,ONGC.NS,SAIL.NS
212,0.195349954516381,0.18133183736151215,1.0773064308995097,0.14959158799371092,0.03341341414095853,0.0663341046809018,0.04976337330769671,0.13876084993596358,0.054958271896381014,0.10899984825042736,0.08578140210555209,0.1565228228365253,0.15587432485188277
213,0.20040347251484478,0.15533712614149084,1.2901196094763892,0.15200029936190862,0.06827645602934025,0.1957747148366443,0.08709601990695101,0.08927899249234761,0.08837463410156349,0.03197422507949012,0.06715609311515201,0.14799574963497222,0.07207281544163045
214,0.1948900182282588,0.14005375022041988,1.3915373056525535,0.0609394657444518,0.13691667743817051,0.1106764848368746,0.14230276513101303,0.08894910692329737,0.05639346850166996,0.0775848373106408,0.11554836189345682,0.11777313732552382,0.09291569489490126
215,0.19489553695540837,0.14963625656605542,1.3024619930222172,0.058845988388409154,0.07391187008000606,0.12660003110244622,0.11372051924467766,0.11288220403570252,0.1218631026499731,0.11239467063048604,0.10161703682097166,0.0855954318682905,0.092569145179037
216,0.20120853953621456,0.15451880898485196,1.302162117726003,0.0963123929709444,0.01209608921554122,0.11615267520291062,0.09320556471080375,0.11510238313779672,0.12940705078959042,0.09900722093201775,0.14088166949530753,0.09977508417326522,0.0980598693718225
217,0.2196208063130431,0.13287855684347943,1.652793434321681,0.1626178392114171,0.16191834830417376,0.10642755070117622,0.1421185338235273,0.007853839653253543,0.03307087302790594,0.08453680604664934,0.08119858184260745,0.1496628045842655,0.07059482280502376
218,0.1793150380275631,0.145758236934449,1.2302223311620146,0.1529898916073673,0.14386251715814843,0.035601244038799953,0.12329190443304244,0.12356003239351207,0.1008852721672612,0.08134090606883204,0.1284584842520332,0.09061893684810073,0.01939081103290259
219,0.21893037630940218,0.1285077082805068,1.7036361416664645,0.09848089088778655,0.04049325307858635,0.13723584341685707,0.17090545182891068,0.018754137667095983,0.06266098799656128,0.13355356307651703,0.10815897755510115,0.1510426433456559,0.07871425114692805
220,0.22373515028062155,0.14364154908285942,1.557593549423226,0.07114047007901027,0.13949510971568996,0.16614815629707266,0.0048595378475169045,0.1034143023526136,0.15129915340604272,0.1575859798970556,0.1439427420518912,0.03447007951904292,0.02764446883406416
221,0.2514783931990028,0.13341377960912446,1.8849506695319171,0.22350669866619086,0.1262315683862937,0.010816956213208846,0.12514312771255823,0.014751643921152554,0.05789059346103409,0.18958556095883636,0.18957522682939026,0.04774412863667857,0.014754495214656518
222,0.1964872758798778,0.18190067339631633,1.0801899311927279,0.08423819006346986,0.06050551329231887,0.15685994271906423,0.0489170696081122,0.11667002519108606,0.17159783603375847,0.011297490148061891,0.0771008336638011,0.0964027604604522,0.17641033881987508
223,0.2663840220491481,0.1519428016642801,1.7531861933000787,0.10485870876955944,0.15770670203497253,0.1674480012267215,0.09029542725743406,0.008771812327583733,0.10024560051800464,0.08842510580811884,0.10276449546679488,0.007598315857894476,0.1718858307329159
224,0.19699586054385407,0.1469295494225005,1.3407504570601134,0.05836799361412806,0.14732649664566144,0.047782965772019084,0.1289618952457432,0.1201694653793016,0.10228837472948733,0.16296411056163754,0.13136231776492768,0.036439699725284644,0.0643366805618095
225,0.18546855967261977,0.15175996743749798,1.2221178141001157,0.10217680045749777,0.12237019035551182,0.10642370016880362,0.07302727373714754,0.12127436424402127,0.04099006388363465,0.03723528904571793,0.15052678349726423,0.16902354669587402,0.07695198791452722
226,0.1847598060899397,0.13508449979936568,1.3677350574222378,0.06858593519318136,0.123823612455069,0.17404798751941736,0.1200559547854325,0.07642297023785243,0.07331615415335047,0.03773577071996884,0.10335496021020574,0.17422391186340958,0.04843274286211279
227,0.1645906044476662,0.16848295499273502,0.9768976597945077,0.08228254559202061,0.1029416526364914,0.05635221612215154,0.13352804050962422,0.16662846936802456,0.05489757587524649,0.12028832983205592,0.06501385379984026,0.12429611874664533,0.0937711975178998
